timestamp_us,quat_w,quat_x,quat_y,quat_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,accel_real_x,accel_real_y,accel_real_z,accel_world_x,accel_world_y,accel_world_z,gravity_x,gravity_y,gravity_z,yaw,pitch,roll
17013270,0.96624755859375,-0.0628662109375,-0.0660400390625,0.24066162109375,30,32,2108,0,-1,-1,-767,1287,-5946,-320,231,-6118,0.09736308455467224,-0.1532752513885498,0.983238935470581,-0.4810327887535095,0.09753070026636124,-0.1546434462070465
17023286,0.96630859375,-0.062744140625,-0.06597900390625,0.24066162109375,30,30,2107,-1,0,-1,-767,1283,-5948,-319,228,-6120,0.09731194376945496,-0.15301764011383057,0.9833802580833435,-0.4809843599796295,0.09747005999088287,-0.15436582267284393
17033307,0.96630859375,-0.0626220703125,-0.06585693359375,0.24066162109375,30,30,2106,-1,0,-1,-765,1281,-5950,-318,228,-6121,0.0971347838640213,-0.15272295475006104,0.9834116697311401,-0.48102688789367676,0.0972951129078865,-0.15406838059425354
17043338,0.96630859375,-0.06243896484375,-0.06573486328125,0.24066162109375,31,31,2105,-1,0,-1,-763,1278,-5951,-316,228,-6121,0.09698700159788132,-0.1523103415966034,0.9834505915641785,-0.4810836613178253,0.09715042263269424,-0.15365266799926758
17053561,0.96636962890625,-0.06231689453125,-0.06561279296875,0.24066162109375,31,31,2103,-1,0,0,-762,1276,-5954,-316,228,-6124,0.09681785851716995,-0.15202327072620392,0.9835997819900513,-0.481041818857193,0.0969720259308815,-0.15334470570087433
17063139,0.96636962890625,-0.06219482421875,-0.06549072265625,0.24072265625,31,31,2104,-1,0,0,-760,1274,-5954,-315,228,-6123,0.09663307666778564,-0.15173658728599548,0.9836603999137878,-0.48118993639945984,0.09678654372692108,-0.1530507355928421
17073168,0.96636962890625,-0.06207275390625,-0.06536865234375,0.24072265625,30,30,2105,-1,-1,0,-760,1270,-5953,-315,226,-6121,0.09645593166351318,-0.15144187211990356,0.9836915731430054,-0.4812321364879608,0.09661158174276352,-0.1527533084154129
17083193,0.96636962890625,-0.0618896484375,-0.06524658203125,0.24066162109375,30,31,2105,-1,-1,-1,-759,1268,-5953,-316,226,-6120,0.09631569683551788,-0.15102124214172363,0.9837008118629456,-0.4811825752258301,0.09647726267576218,-0.15233416855335236
17093218,0.9664306640625,-0.061767578125,-0.06512451171875,0.24066162109375,31,30,2107,-1,0,-1,-756,1264,-5952,-313,226,-6119,0.09614647924900055,-0.1507340967655182,0.9838497638702393,-0.4811404347419739,0.09629883617162704,-0.15202631056308746
17103250,0.9664306640625,-0.0616455078125,-0.06500244140625,0.24066162109375,31,28,2106,-1,-1,-1,-755,1260,-5953,-312,224,-6119,0.0959692895412445,-0.15043941140174866,0.9838807582855225,-0.481182336807251,0.09612380713224411,-0.15172892808914185
